cookTime,datePublished,description,image,ingredients,name,prepTime,recipeYield,url
,2009-04-08,"A simple, weeknight carrot soup recipe finished with a thread of toasted sesame oil. You can leave it slightly chunky, or puree it until smooth - whatever your preference.",http://www.101cookbooks.com/mt-static/images/food/carrot_soup_recipe.jpg,"1 1/4 pounds carrots
1 tablespoon extra-virgin olive oil (or clarified butter)
2 medium cloves garlic, minced
1 large yellow onion, chopped
3 cups+ vegetable stock or water
juice of 1/2 a lemon
fine grain sea salt (as much as you need)
- olive oil, toasted sesame oil, or red chile oil for a finishing drizzle - if you use toasted sesame oil (sometimes labeled pure sesame oil) it is very strong. I typically dilute it with olive oil. I use one part sesame oil to four parts olive oil.",Carrot Soup Recipe,,Serves about 4.,http://www.101cookbooks.com/archives/carrot-soup-recipe.html
,2009-05-20,"A deliciously dense, buckwheat flour cake that can be baked off in a tart or cake pan. From David Lebovitz's new book, The Sweet Life in Paris.",http://www.101cookbooks.com/mt-static/images/food/buckwheat_cake_recipe.jpg,"For the cake:
7/8 cup (140g) buckwheat flour
1 cup (140g) all-purpose flour
1/2 teaspoon plus 1/3 teaspoon fleur de sel
1/4 teaspoon ground cinnamon
1/2 pound (240g) unsalted butter, at room temp
1 cup (200g) sugar
4 large egg yolks
1 large egg
3/4 teaspoon vanilla extract
2 tablespoons dark rum
For the glaze
1 large egg yolk
1 teaspoon milk",Breton Buckwheat Cake with Fleur de Sel,,,http://www.101cookbooks.com/archives/breton-buckwheat-cake-recipe.html
,2008-12-11,"Powder-kissed and pretty, these Swedish Rye cookies are perfect for holiday cookie enthusiasts who are after a not-too-sweet, shortbread-style butter cookie.",http://www.101cookbooks.com/mt-static/images/food/swedish_rye_cookie_recipe.jpg,"1 cup rye flour
1 cup whole wheat pastry flour
1/2 teaspoon fine grain sea salt
1/2 cup cream cheese, room temperature
1/2 cup unsalted butter, room temperature
1/2 cup fine grain natural cane sugar, sifted
large grain sugar (for sprinkling)
organic powdered sugar (for snow)",Swedish Rye Cookie Recipe,,"Makes dozens of tiny cookies, less if you are cutting them larger.",http://www.101cookbooks.com/archives/swedish-rye-cookies-recipe.html
,2008-11-16,"A favorite green bean recipe - dill, green beans, leeks, salt and olive oil. That's it - five ingredients, one skillet - tasty green beans.",http://www.101cookbooks.com/mt-static/images/food/tasty_greenbeans.jpg,"4 leeks, well washed, root end and tops trimmed, sliced lengthwise into quarters and then chopped into 1/2-inch segments (see photo in main post)
1/3 cup fresh dill, well chopped
3/4 pound green beans, tops and tails trimmed and cut into 1-inch segments
extra-virgin olive oil
fine-grain sea salt",Vibrant Tasty Green Bean Recipe,,Serves about 6.,http://www.101cookbooks.com/archives/vibrant-tasty-green-beans-recipe.html
,2011-07-28,"A crunchy, sweet no-cook summer corn salad &amp; a few snapshots from the nearby dahlia garden in bloom right now. The salad is a breeze, has a ton of toasted pepitas &amp; sunflower seeds, tossed with a brown sugar lemonade vinaigrette.",http://www.101cookbooks.com/mt-static/images/food/summer_corn_salad_recipe.jpg,"6 ears of corn
1 large shallot, minced
1/3 cup fresh lemon juice
v. scant 1/2 teaspoon fine grain sea salt
2 tablespoons brown sugar
3 tablespoons sunflower oil
3/4 cup / 4 oz / 115g toasted pepitas
3/4 cup / 4 oz / 115g toasted sunflower seeds
1 teaspoon Mexican oregano",Summer Corn Salad,PT10M,Serves 6 or more.,http://www.101cookbooks.com/archives/summer-corn-salad-recipe.html
,2005-06-18,All about making yogurt from scratch - includes Wayne's special homemade yogurt recipe.,http://www.101cookbooks.com/mt-static/images/food/yogurtrecipe.jpg,"4 cups of fresh, organic 2% milk
1/3 cup of powdered milk
1/2 cup organic yogurt (this will be your starter)",Homemade Yogurt Recipe,,,http://www.101cookbooks.com/archives/000176.html
,2008-12-21,"If you love sauteed greens, give this recipe a go. I avoid overcooking, and throw plenty of garlic into the pan. You can use kale, chard, or spinach.",http://www.101cookbooks.com/mt-static/images/food/garlicky_greens_recipe.jpg,"1 large bunch of kale, chard
2 tablespoons extra-virgin olive oil
fine grain sea salt
5 cloves of garlic, crushed and chopped
1/4 cup Parmesan cheese (opt)
crushed red pepper flakes",Garlicky Greens Recipe,,Serves 2- 3.,http://www.101cookbooks.com/archives/garlicky-greens-recipe.html
,2009-04-05,"This is a rich, decadent, but basic chocolate cake recipe. It is chocolate-packed, moist, and not-too-complicated. Baked and served in one pan slathered with a layer of fresh chocolate whipped cream frosting.",http://www.101cookbooks.com/mt-static/images/food/basic_chocolate_cake_recipe.jpg,"2 1/2 cups whole wheat pastry flour
3/4 cup non-alkaline/non-Dutched cocoa powder (I use Dagoba)
1 tablespoon baking powder (look for non-aluminum type)
3/4 teaspoon fine grain sea salt
1/2 cup barely melted unsalted butter (or coconut oil)
1 cup real maple syrup, room temperature
2 eggs, lightly beaten
2 teaspoons vanilla extract
1 cup coconut milk, room temp
8 ounces good-quality bittersweet chocolate, shaved or finely chopped
2 ounces bittersweet chocolate (chopped)
1/4 cup unsalted butter, room temperature
1/4 cup maple syrup
1 cup heavy cream, whipped to stiff peaks",Basic Chocolate Cake Recipe,,Makes one 8x8 or 9x9 cake.,http://www.101cookbooks.com/archives/basic-chocolate-cake-recipe.html
,2009-05-03,"These charming little tartlets finish off a meal nicely. Oat-crusted with a creamy, ginger-spiked yogurt filling, they are delightful topped with any number of adornments - fresh berries, dried fruit, or crystallized ginger.",http://www.101cookbooks.com/mt-static/images/food/yogurt_tartlet_recipe.jpg,"1 cup whole wheat pastry flour
1/3 cup rolled oats
scant 1/2 teaspoon fine-grain sea salt
1/3 cup + 1 tablespoon butter, coconut oil, or olive oil
2 tablespoons maple syrup
2 tablespoons natural cane sugar (optional)
1/4 teaspoon toasted sesame oil
1 cup plain Greek yogurt (I use low-fat here)
1/4 cup maple syrup
zest of one lemon
3 teaspoons fresh ginger juice*
2 large eggs, lightly beaten
crystalized ginger, dried fruit, or fresh fruit/berries for topping
special equipment: 6 small tart (4-inch) pans or I suspect one 9-inch tart pan would be just about right for a single tart.",Yogurt Tartlets Recipe,,Makes six 4-inch tartlets.,http://www.101cookbooks.com/archives/yogurt-tartlets-recipe.html
,2008-04-10,"A uniquely delicious pancake recipe. If you can imagine coconut macaroons in pancake form -  moist, golden, coconut-packed, with just a hint of sweetness - that's what you'll get.",http://www.101cookbooks.com/mt-static/images/food/macaroon_pancake_recipe.jpg,"1  14-ounce can of coconut milk
2 tablespoons honey (or agave nectar)
1 /4 cup whole wheat pastry flour (or all-purpose or regular pastry flour)
3 cups unsweetened dried shredded coconut
scant 1/2 teaspoon fine grain sea salt
2 teaspoons baking powder
3 large eggs. whisked in a medium bowl
1/4 cup natural cane sugar or brown sugar",Coconut Macaroon Pancake Recipe,,"Makes dozens of silver dollar sized pancakes, or a dozen or so larger ones.",http://www.101cookbooks.com/archives/coconut-macaroon-pancakes-recipe.html
,2007-12-11,"This cookie combines thin chocolate wafers with a thick, creamy peppermint filling. A wonderful holiday or Christmas cookie.",http://www.101cookbooks.com/mt-static/images/food/christmascookierecipe_07.jpg,"1 cup unsalted butter, at room temperature
1 cup powdered sugar
1 teaspoon pure vanilla extract
1 cup nonalkalized cocoa powder
1 egg white
3/4 teaspoon fine-grain sea salt
1 1/2 cups whole-wheat pastry flour
Peppermint cream filling:
2+ cups powdered sugar, sifted
10 - 15 drops peppermint extract (to taste)
1/4 cup half and half (or water if you are going to keep the cookies around unrefrigerated for a while)",Minty Chocolate Christmas Cookie Recipe,,Makes about 3 dozen 1 1/2-inch sandwich cookies.,http://www.101cookbooks.com/archives/minty-chocolate-christmas-cookies-recipe.html
,2005-04-25,"I went to the market and came back with fresh peas - here's how I cooked them. Pea recipes, time four.",http://www.101cookbooks.com/mt-static/images/food/freshpeas.jpg,"1 standard brown paper lunch bag full of fresh English peas (still in their pods) - I'm guessing a pound or two
Squeeze of lemon juice
1/2 cup toasted pine nuts
1/2 cup FRESHLY shredded parmesan
tiny pinch of cayenne
lemon zest
salt to taste
1 cup durum wheat flour (semolina also works great, but not as nutritious)
2 cups all-purpose flour
1 1/2 t. salt
4 eggs
1 T. extra-virgin olive oil
Handful of chives (optional - this is where you can add any herbs, spices, or other flavorings)","Simple, Perfect Peas with Butter and SaltSpring Pea slathered CrostiniHand-cut Chive Raviolis bursting with Sweet English Pea PureeMy Well-behaved (now more nutritional) Pasta DoughA Tasty Green Tart that should've had a Different Crust",,Makes about 1 1/2 to 2 cups of puree.,http://www.101cookbooks.com/archives/000161.html
,2008-05-27,"Imagine a honey-sweetened graham cracker crust filled with a cream cheese chocolate filling. From the book Country Wisdom &amp; Know-How - the recipe calls for equal parts tofu and cream cheese in the filling. This combination creates a decadent, mousse-like texture that's also a breeze to cut into precision slices.",http://www.101cookbooks.com/mt-static/images/food/heavenly_pie_recipe.jpg,"2 cups well-crushed graham crackers
1/3 cup melted butter
2 tablespoons honey
8 ounces cream cheese, softened
8 ounces organic silken tofu
1 large egg
6 ounces carob or chocolate chips, melted
1 teaspoon vanilla
Greek yogurt (sweetened a bit, optional for serving), in place of whipped cream
 ",Heavenly Pie Recipe,,Makes one pie. About 12 servings.,http://www.101cookbooks.com/archives/heavenly-pie-recipe.html
,2005-06-29,"A great way to use up stone fruits. Simple, fast, and decadent using just five ingredients - cream, egg yolks, maple sugar, seasonal stone fruit, and a splash of liquer.",http://www.101cookbooks.com/mt-static/images/food/broiledfruit.jpg,"3 to 4 cups of seasonal stone fruit - I like to use cherries early in the summer, and move onto peaches, nectarines, plums, and berries as the season progresses. You can use a single type of fruit or play around with different combinations Try punctuating peaches with a sprinkling of raspberries and a splash of creme de framboise. You will need to pit your fruit, and peel it in the case of fuzzy peaches or apricots. Cut the fruit into bite-sized pieces.
1 cup organic heavy whipping cream, well chilled
2 egg yolks
3 T. maple sugar
A splash of fruit liqueur (for example: if I am using peachs, I add peach brandy)
Preheat the oven to 400˚F.",Broiled Stone Fruit with Sweet Cream ,,"Makes 6 individual servings, or a dozen or so mini servings.",http://www.101cookbooks.com/archives/000178.html
,2006-01-03,"This jam tart recipe makes the cutest tarts ever.  Cornmeal biscuit dough is the base, and you can play around with different shapes and sizes - they are delicious and buttery straight from the oven or at room temperature hours later. ",http://www.101cookbooks.com/mt-static/images/food/jam_tarts_recipe1.jpg,"1 cup finely-ground cornmeal
1 cup whole wheat pastry flour
2 cups all-purpose flour
1 1/2 teaspoons finely ground sea salt
2 tablespoons baking powder
3 tablespoons sugar
1 cup unsalted butter, chilled, and cut into 1/4-inch chunks
1 1/2+ cups milk
1 egg, just the egg white
1/3 cup jam (any flavor(s) you like)",Vintage Jam Tarts Recipe,,"Makes about 1 - 2 dozen tarts, depending on the size of your cutters.",http://www.101cookbooks.com/archives/001054.html
,2009-03-11,"A salad made by pan-frying chickpeas with leeks and a bit of garlic. The creamy dressing is made with plain yogurt and curry powder, and the salad is finished off with plenty of chopped cilantro and chopped red onion.",http://www.101cookbooks.com/mt-static/images/food/chickpea_salad_recipe.jpg,"1 tablespoon clarified butter, olive oil, or coconut oil
2 cups cooked chickpeas (garbanzo beans), pat them completely dry with clean dish towel
1 cup of chopped leeks
1 medium clove of garlic, minced
zest of one lemon
1/3 cup plain yogurt (I typically use low-fat Greek)
1 1/2 teaspoons Indian-style curry powder (or to taste)
scant 1/4 teaspoon fine grain sea salt
1 or 2 tablespoons warm water
1/2 cup of loosely packed fresh cilantro, chopped
1/2 cup red onion or red spring onions, chopped",Pan-fried Chickpea Salad Recipe,,Serves 4 as a side.,http://www.101cookbooks.com/archives/panfried-chickpea-salad-recipe.html
,2003-08-30,A moist and delicious jam cake recipe with berry undertones and sugary crispness from the brown sugar icing. A favorite.,http://www.101cookbooks.com/mt-static/images/food/.jpg,"1 1/2 cups sifted all-purpose flour
1 teaspoon baking powder
1/2 teaspoon baking soda
1/2 taspoon ground cloves
1 teaspoon cinnamon
1 teaspoon nutmeg
6 tablespoons butter or shortening
1 cup packed (hs note: dark!) brown sugar
2 eggs
3 tablespoons sour cream
1 cup raspberry or blackberry jam
1/2 cup chopped toasted walnuts
For the quick brown-sugar icing:
1 1/2 cups (hs note: dark!) brown sugar
5 tablespoons heavy cream
2 teaspoons butter
1/8 teaspoon salt
1/2 teaspoon vanilla",Rombauer Jam Cake Recipe,,Makes one 7-inch cake.,http://www.101cookbooks.com/archives/000025.html
,2011-08-21,Lillet-spiked buttermilk shakes. Just a quick grown-up twist on the classic vanilla milkshake.,http://www.101cookbooks.com/mt-static/images/food/lillet_buttermilk_shakes.jpg,"2 cups / 1 pint vanilla ice cream (or, creme fraiche ice cream)
1/3 cup / 80 ml Lillet
1/3 cup / 80 ml buttermilk
basil flowers, optional",Lillet Buttermilk Shake,PT5M,"Makes a bunch of little shakes, or 4 larger shakes.",http://www.101cookbooks.com/archives/lillet-buttermilk-shakes-recipe.html
,2006-07-09,"Make crispy crackers from wonton wrappers. The great thing about this cracker recipe is the way the wrappers provide a quick and easy blank canvas to experiment with - sweet or savory, spicy or seedy - there are countless directions to explore.",http://www.101cookbooks.com/mt-static/images/food/animal_cracker_recipe.jpg,"1 packet of extra-large wonton wrappers
1/4 cup natural sugar, evaporated cane sugar
1 1/2 teaspoons ground ginger
1/4 teaspoon fine grain sea salt
1 organic egg
tiny splash of heavy cream
1/4 cup mixed seeds
Special equipment: cookie cutters",Animal Cracker Recipe,,,http://www.101cookbooks.com/archives/001444.html
,2005-01-27,"This honey ice cream recipe makes a creamy bowl of goodness that tastes as good as it looks. Four ingredients; plump vanilla beans, heavy cream, whole milk, and honey. That's it.
",http://www.101cookbooks.com/mt-static/images/food/honeyicecream.jpg,"2 plump, moist vanilla beans
2 cups heavy cream
1 cup whole milk
1/2 cup heather honey (or substitute another aromatic honey such as chestnut or eucalyptus)",Maison du Miel's Heather Honey Ice Cream Recipe,,,http://www.101cookbooks.com/archives/000139.html
,2006-03-18,A twist on the traditional peanut butter cup. It uses all-natural ingredients and instead of peanut butterthe chocolate shell envelopes Brazil nut butter.,http://www.101cookbooks.com/mt-static/images/food/brazilnutbuttercups1.jpg,"1 1/2 cups Brazil nuts, loosely chopped
1 teaspoon macadamia nut oil (optional)
2/3 cup organic powdered sugar (I use Wholesome Sweeteners brand)
~1/2 teaspoon finely ground sea salt
a couple pinches of chile powder (opt)
1 9.7-ounce bar of Scharffen Berger bittersweet chocolate, finely chopped
Special equipment: chocolate molds, piping bag.",Brazil Nut Butter Cups Recipe,,,http://www.101cookbooks.com/archives/001371.html
,2008-04-07,"Slabs of tofu marinated in a cumin, garlic, yogurt slather and cooked on a grill or in a grill pan or skillet.",http://www.101cookbooks.com/mt-static/images/food/tofu_recipe_08.jpg,"12 ounces extra-firm organic tofu
1 teaspoon ground cumin
1 tablespoon garam masala spice blend
6 medium cloves garlic, crushed then chopped
3 tablespoons olive oil
1/4 teaspoon fine grain sea salt
1 tablespoon lemon juice, freshly squeezed
1 7 or 8-ounce container of Greek yogurt",Cumin-spiked Tofu Recipe,,Serves about 4.,http://www.101cookbooks.com/archives/cuminspiked-tofu-recipe.html
